restaurant_name,email,phone,cuisine_type,address,google_rating,review_count,website,facebook,instagram,first_name,city
BEARCAT CBD,info@bearcat845.com,(504) 766-7399,Brunch restaurant,"845 Carondelet St, New Orleans, LA 70130",4.6,2054.0,https://bearcat845.com/,https://www.facebook.com/458787917802514,https://www.instagram.com/bearcatnola,Owner,New Orleans
Snapper's Seafood & Cajun Restaurant,info@snappernola.com,(504) 571-5205,Seafood restaurant,"841 Canal St, New Orleans, LA 70112",4.7,1835.0,https://snappernola.com/,https://www.facebook.com/OysterLove/,https://www.instagram.com/galliersrestaurant/,Owner,New Orleans
Cooter Brown's Tavern,partyinfo@cooterbrowns.com,(504) 866-9104,Oyster bar restaurant,"509 S Carrollton Ave, New Orleans, LA 70118",4.5,2231.0,http://www.cooterbrowns.com/,https://www.facebook.com/CooterBrowns504/,http://instagram.com/cooterbrownsnola,Owner,New Orleans
Juan's Flying Burrito - CBD,juan@juansflyingburrito.com,(504) 529-5825,Mexican restaurant,"515 Baronne St, New Orleans, LA 70113",4.4,2416.0,http://juansflyingburrito.com/,https://www.facebook.com/104064552236799,https://www.instagram.com/juansflyingburritopcola,Owner,New Orleans
Meril,trey.pierce@emerilsrestaurants.com,(504) 526-3745,Restaurant,"424 Girod St, New Orleans, LA 70130",4.4,2375.0,http://emerilsrestaurants.com/meril,,,Owner,New Orleans
Irene's,irenescuisine@gmail.com,(504) 529-8811,Italian restaurant,"529 Bienville St, New Orleans, LA 70130",4.7,1775.0,https://irenesnola.com/,,,Owner,New Orleans
Ernst Cafe,camille.collins@creolecuisine.com,(504) 525-8544,American restaurant,"600 S Peters St, New Orleans, LA 70130",4.3,2570.0,https://ernstcafe.com/,,,Owner,New Orleans
IHOP,ahowart@restaurants.ihop.com,(504) 264-6875,Breakfast restaurant,"833 Canal St, New Orleans, LA 70112",3.4,4370.0,https://restaurants.ihop.com/en-us/la/new-orleans/breakfast-833-canal-st-3257?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=3257&utm_content=website,https://www.facebook.com/IHOP,https://www.instagram.com/ihop/,Owner,New Orleans
Galatoire's,lanzalone@galatoires.com,(504) 525-2021,French restaurant,"209 Bourbon St, New Orleans, LA 70130",4.2,2764.0,http://www.galatoires.com/,https://www.facebook.com/galatoires/,https://www.instagram.com/galatoiresnola/,Owner,New Orleans
Central City BBQ,catering@centralcitybbq.com,(504) 558-4276,Barbecue restaurant,"1201 S Rampart St, New Orleans, LA 70113",4.5,2156.0,http://www.centralcitybbq.com/,https://www.facebook.com/centralcitybbq/,https://www.instagram.com/centralcitybbq_/,Owner,New Orleans
Tacos del Cartel New Orleans,events_sm@tacosdelcartel.com,(504) 354-9038,Mexican restaurant,"1010 Girod St, New Orleans, LA 70113",4.7,1680.0,https://tacosdelcartel.com/,https://www.facebook.com/TacosdelCartel,https://www.instagram.com/tacosdelcartel/,Owner,New Orleans
Sweet Soulfood,info@sweetsoulfood.net,(504) 821-2669,Vegan restaurant,"1025 N Broad St, New Orleans, LA 70119",4.7,1645.0,http://www.sweetvegansoulfood.com/,https://www.facebook.com/1693122260926657,https://www.instagram.com/sweetvegansoulfood,Owner,New Orleans
Sun Chong,info@morrowhospitality.com,(504) 355-0022,Restaurant,"240 Decatur St, New Orleans, LA 70130",4.6,1823.0,http://sunchongnola.com/,,https://www.instagram.com/sunchongnola/?hl=en,Owner,New Orleans
Chophouse New Orleans,jlewis@chophousenola.rest,+1 504-522-7902,American restaurant,"322 Magazine St, New Orleans, LA 70130, United States",4.6,1810.0,http://www.chophousenola.com/,https://www.facebook.com/chophousenola,https://www.instagram.com/chophousenola,Owner,New Orleans
Blue Bayou Restaurant & Oyster Bar,lennykm@gmail.com,(504) 291-3788,Restaurant,"717 Canal St, New Orleans, LA 70130",4.4,2209.0,http://bluebayourestaurantnola.com/,https://www.facebook.com/274775222394004,https://www.instagram.com/bluebayourestaurantnola,Owner,New Orleans
The Country Club,heather@tccno.com,(504) 945-0742,American restaurant,"634 Louisa St, New Orleans, LA 70117",4.5,1998.0,http://www.thecountryclubneworleans.com/,https://www.facebook.com/TheCountryClubNO/,https://www.instagram.com/thecountryclubneworleans/,Owner,New Orleans
Maïs Arepas,mas-arepas@gmail.com,+1 504-523-6247,Colombian restaurant,"1200 Carondelet St, New Orleans, LA 70130, United States",4.6,1787.0,https://mais-arepas.shop/,https://www.facebook.com/maisarepas/,https://www.instagram.com/maisarepas,Owner,New Orleans
Juan's Flying Burrito - LGD,juan@juansflyingburrito.com,(504) 569-0000,Mexican restaurant,"2018 Magazine St, New Orleans, LA 70130",4.5,1975.0,http://www.juansflyingburrito.com/,https://www.facebook.com/104064552236799,https://www.instagram.com/juansflyingburritopcola,Owner,New Orleans
Trenasse,cirene@trenasse.com,(504) 680-7000,Contemporary Louisiana restaurant,"Intercontinental Hotel, 444 St Charles Ave, New Orleans, LA 70130",4.5,1973.0,https://trenasse.com/,https://www.facebook.com/1536688439887477,https://www.instagram.com/trenasse,Owner,New Orleans
The Velvet Cactus,aimees@thevelvetcactus.com,(504) 301-2083,Mexican restaurant,"6300 Argonne Blvd, New Orleans, LA 70124",4.3,2367.0,http://www.thevelvetcactus.com/,https://www.facebook.com/thevelevtcactus/,https://www.instagram.com/thevelvetcactus/,Owner,New Orleans
Two Chicks Cafe,info@twochickscafe.com,(504) 407-3078,Restaurant,"901 Convention Center Blvd #109, New Orleans, LA 70130",4.6,1762.0,http://www.twochickscafe.com/,,,Owner,New Orleans
Gus’s World Famous Fried Chicken,communications@gusfriedchicken.com,(504) 252-4870,Chicken restaurant,"308 S Diamond St, New Orleans, LA 70130",4.5,1958.0,http://gusfriedchicken.com/nola-new-orleans-louisiana-location/,https://www.facebook.com/GusFCNOLA,,Owner,New Orleans
Toast,toastneworleans@gmail.com,(504) 351-3664,Breakfast restaurant,"1845 Gentilly Blvd, New Orleans, LA 70119",4.7,1545.0,https://www.toastneworleans.com/,https://www.facebook.com/Toastnola?ref=hl,,Owner,New Orleans
Russell's Marina Grill,info@russellsmarinagrill.net,(504) 282-9980,Breakfast restaurant,"8555 Pontchartrain Blvd, New Orleans, LA 70124",4.6,1729.0,https://russellsmarinagrill.net/,https://www.facebook.com/RussellsMarinaGrill/,,Owner,New Orleans
Louisiana Pizza Kitchen,lpkfrenchquarter@gmail.com,(504) 522-9500,Italian restaurant,"95 French Market Pl, New Orleans, LA 70116",4.5,1925.0,http://lapizzakitchenfq.com/,https://www.facebook.com/101215558097976,https://www.instagram.com/lapizzakitchen,Owner,New Orleans
Curio Bistro,camille.collins@creolecuisine.com,(504) 717-4198,Restaurant,"301 Royal St, New Orleans, LA 70130",4.3,2318.0,https://curionola.com/,,,Owner,New Orleans
Streetcar Cafe,info@streetcarcafe.com,(504) 218-7256,Brunch restaurant,"312 St Charles Ave, New Orleans, LA 70130",4.5,1878.0,http://streetcarcafe.com/,,https://www.instagram.com/streetcarcafenola,Owner,New Orleans
Paladar 511,paladar511@gmail.com,(504) 509-6782,Italian restaurant,"511 Marigny St, New Orleans, LA 70117",4.7,1474.0,http://www.paladar511.com/,https://www.facebook.com/paladar511/,https://www.instagram.com/paladar511/,Owner,New Orleans
Lebanon's Cafe,lebanons_cafe@yahoo.com,+1 504-862-6200,Middle Eastern restaurant,"1500 S Carrollton Ave, New Orleans, LA 70118, United States",4.6,1663.0,https://www.lebanonscafe.com/,https://www.facebook.com/LebanonsCafe,,Owner,New Orleans
Restaurant R'evolution,royalsonestanola@welovebreadandbutter.com,(504) 553-2277,Cajun restaurant,"777 Bienville St, New Orleans, LA 70130",4.6,1658.0,https://revolutionnola.com/,https://www.facebook.com/RestaurantRevolution,https://www.instagram.com/restaurantrevolution_nola/,Owner,New Orleans
Herbsaint,link@herbsaint.com,+1 504-524-4114,French restaurant,"701 St Charles Ave, New Orleans, LA 70130, United States",4.6,1656.0,http://herbsaint.com/,https://www.facebook.com/Herbsaint/,https://www.instagram.com/herbsaint_nola,Owner,New Orleans
Felipe's Mexican Taqueria,operations@felipestaqueria.com,(504) 408-2626,Mexican restaurant,"411-1 N Carrollton Ave, New Orleans, LA 70119",4.4,2052.0,https://www.felipestaqueria.com/locations/louisiana/mid-city-new-orleans/,https://www.facebook.com/Felipesnola/,https://www.instagram.com/felipestaqueria,Owner,New Orleans
Superior Grill,info@superiorseafoodnola.com,(504) 899-4200,Mexican restaurant,"3636 St Charles Ave, New Orleans, LA 70115",4.2,2446.0,https://neworleans.superiorgrill.com/,http://www.facebook.com/pages/Superior-Grill-New-Orleans/149097285146162,https://www.instagram.com/superiorgrillneworleans,Owner,New Orleans
Carmo,info@cafecarmo.com,(504) 875-4132,Seafood restaurant,"527 Julia St, New Orleans, LA 70130",4.5,1833.0,http://cafecarmo.com/?y_source=1_NTIxOTQ0NDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.facebook.com/122682984417159,https://www.instagram.com/cafecarmo/?hl=en,Owner,New Orleans
Liuzza's by the Track,liuzzasbythetrack@gmail.com,(504) 218-7888,Cajun restaurant,"1518 N Lopez St, New Orleans, LA 70119",4.7,1428.0,http://liuzzasbtt.com/,https://www.facebook.com/Liuzzas/,https://www.instagram.com/liuzzas/,Owner,New Orleans
Domilise's Po-Boy & Bar,domilisespoboys@gmail.com,(504) 899-9126,Po’ boys restaurant,"5240 Annunciation St, New Orleans, LA 70115",4.6,1620.0,http://www.domilisespoboys.com/,,,Owner,New Orleans
French Toast,toastneworleans@gmail.com,(504) 300-5518,Restaurant,"1035 Decatur St, New Orleans, LA 70116",4.6,1612.0,http://www.toastneworleans.com/,https://www.facebook.com/Toastnola?ref=hl,,Owner,New Orleans
Toups Meatery,amanda@toupsmeatery.com,+1 504-252-4999,Cajun restaurant,"845 N Carrollton Ave, New Orleans, LA 70119, United States",4.5,1812.0,http://toupsmeatery.com/,http://facebook.com/ToupsMeatery,https://www.instagram.com/p,Owner,New Orleans
Sylvain,media@leblancandsmith.com,(504) 265-8123,American restaurant,"625 Chartres St, New Orleans, LA 70130",4.5,1789.0,https://www.sylvainnola.com/,https://www.facebook.com/SylvainNola/,http://instagram.com/sylvainneworleans,Owner,New Orleans
Namaste nola,info@namastenola439.com,(504) 581-8227,Indian restaurant,"201 Baronne St suite b, New Orleans, LA 70112",4.6,1581.0,http://namastenola439.com/,https://www.facebook.com/namastenolaa/,https://www.instagram.com/namastenolaa/,Owner,New Orleans
August,info@restaurantaugust.com,(504) 299-9777,Contemporary Louisiana restaurant,"301 Tchoupitoulas St, New Orleans, LA 70130",4.7,1374.0,http://www.restaurantaugust.com/,https://www.facebook.com/restaurantaugustneworleans,https://www.instagram.com/restaurantaugustneworleans/,Owner,New Orleans
Johnny Sánchez,info@johnnysancheznola.com,(504) 304-6615,Mexican restaurant,"930 Poydras St Suite 101, New Orleans, LA 70112",4.3,2164.0,http://www.johnnysancheznola.com/,https://www.facebook.com/johnnysancheznola/?rf=433939020125680,http://instagram.com/johnnysancheznola,Owner,New Orleans
Landry's Seafood House,rblanchette@landrysseafood.com,(504) 581-9825,Seafood restaurant,"620 Decatur St Unit 1A, New Orleans, LA 70130",4.1,2535.0,https://www.landrysseafood.com/location/landrys-seafood-new-orleans-french-quarter/,https://www.facebook.com/LandrysSeafoodHouse/,https://www.instagram.com/landrysseafoodhouse/,Owner,New Orleans
New Orleans Hamburger & Seafood Co,info@nohsc.com,(504) 247-9753,American restaurant,"4141 St Charles Ave, New Orleans, LA 70115",4.3,2128.0,http://www.nohsc.com/,http://www.facebook.com/NewOrleansHamburger,https://www.instagram.com/noburgerandseafood/,Owner,New Orleans
The High Hat Cafe,highhatcafe@gmail.com,(504) 754-1336,American restaurant,"4500 Freret St, New Orleans, LA 70115",4.6,1496.0,http://highhatcafe.com/,https://www.facebook.com/High-Hat-Cafe-230594783619332/?ref=br_rs,https://www.instagram.com/highhatcafe/,Owner,New Orleans
Compère Lapin,lyndie.penland@comperelapin.com,(504) 599-2119,Creole restaurant,"535 Tchoupitoulas St, New Orleans, LA 70130",4.6,1496.0,http://comperelapin.com/,https://www.facebook.com/comperelapinNOLA,https://instagram.com/comperelapin,Owner,New Orleans
Copper Vine Restaurant,info@coppervinewine.com,+1 504-208-9535,New American restaurant,"1001 Poydras St, New Orleans, LA 70112, United States",4.6,1493.0,https://www.coppervine.com/,https://www.facebook.com/CopperVineWinePub/,https://www.instagram.com/CopperVineWinePub,Owner,New Orleans
Mahony's Po-boys,catering@mahonyspoboys.com,(504) 766-6697,Restaurant,"3454 Magazine St, New Orleans, LA 70115",4.4,1882.0,http://www.mahonyspoboys.com/,https://www.facebook.com/mahonyspoboys/,https://www.instagram.com/mahonyspoboys/,Owner,New Orleans
"Mr. Ed's Seafood & Oyster House, St Charles",mredsgroup@gmail.com,(504) 267-0169,Seafood restaurant,"1327 St Charles Ave, New Orleans, LA 70130",4.3,2081.0,http://mredsrestaurants.com/oyster-bar,https://www.facebook.com/MrEdsRestaurantGroup/,https://www.instagram.com/mredsrestaurantgroup/,Owner,New Orleans
Juan's Flying Burrito - Mid-City,juan@juansflyingburrito.com,(504) 486-9950,Mexican restaurant,"4724 S Carrollton Ave, New Orleans, LA 70119",4.3,2052.0,http://www.juansflyingburrito.com/,https://www.facebook.com/104064552236799,https://www.instagram.com/juansflyingburritopcola,Owner,New Orleans
New Orleans Vampire Cafe,nolavampirecafe@gmail.com,(504) 581-0801,Restaurant,"801 Royal St, New Orleans, LA 70116",4.2,2251.0,https://nolavampirecafe.com/,https://www.facebook.com/107782134468162,https://www.instagram.com/nolavampirecafe,Owner,New Orleans
Kingfish Kitchen & Cocktails,camille.collins@creolecuisine.com,(504) 598-5005,Restaurant,"337 Chartres St, New Orleans, LA 70130",4.3,2040.0,https://kingfishneworleans.com/,,,Owner,New Orleans
Buffa's Bar & Restaurant,music@buffasbar.com,(504) 949-0038,Hamburger restaurant,"1001 Esplanade Ave, New Orleans, LA 70116",4.3,2037.0,https://www.buffasbar.com/,https://www.facebook.com/search/top/?q=buffa%27s%20bar%20%26%20restaurant,https://www.instagram.com/buffasbar_nola/,Owner,New Orleans
Tito's Ceviche & Pisco,info@titoscevichepisco.com,(504) 354-1342,Peruvian restaurant,"1433 St Charles Ave, New Orleans, LA 70130",4.7,1233.0,https://titoscevichepisco.com/,https://www.facebook.com/533794836722947,https://www.instagram.com/titoscevichepisco,Owner,New Orleans
Desire Oyster Bar,jazzplayhouse@sonesta.com,(504) 553-2281,Seafood restaurant,"300 Bourbon St, New Orleans, LA 70130",4.3,1989.0,http://www.sonesta.com/DesireOysterBar,https://www.facebook.com/SonestaHotels/,https://www.instagram.com/sonestahotels,Owner,New Orleans
Majoria's Commerce Restaurant,majoriascommercerestaurant@gmail.com,(504) 561-9239,Breakfast restaurant,"300 Camp St, New Orleans, LA 70130",4.6,1379.0,http://commercerest.com/,https://www.facebook.com/117974298228238,,Owner,New Orleans
New Orleans Hamburger & Seafood Co.,info@nohsc.com,(504) 734-1122,Hamburger restaurant,"1005 S Clearview Pkwy, New Orleans, LA 70121",4.2,2175.0,http://www.nohsc.com/,http://www.facebook.com/NewOrleansHamburger,https://www.instagram.com/noburgerandseafood/,Owner,New Orleans
Blazin' Hot Chicken - Fast Food Restaurant,eatbhcnow@gmail.com,(504) 581-8310,Chicken restaurant,"2323 Canal St, New Orleans, LA 70119",4.8,970.0,https://blazinhotchicken.com/,https://www.facebook.com/blazinhotchickenla/,https://www.instagram.com/blazin_hot_chicken/?igshid=MzRlODBiNWFlZA%3D%3D,Owner,New Orleans
Gris-Gris,events@grisgrisnola.com,(504) 272-0241,Southern restaurant (US),"1800 Magazine St, New Orleans, LA 70130",4.5,1557.0,http://grisgrisnola.com/,https://www.facebook.com/grisgrisnola,https://www.instagram.com/grisgrisnola/,Owner,New Orleans
Tujague's,info@tujagues.com,(504) 525-8676,Cajun restaurant,"429 Decatur St, New Orleans, LA 70130",4.3,1937.0,http://www.tujaguesrestaurant.com/,https://www.facebook.com/Tujagues?fref=ts,https://instagram.com/tujagues_restaurant/,Owner,New Orleans
Sneaky Pickle & Bar Brine,info@yousneakypickle.com,(504) 218-5651,Restaurant,"3200 Burgundy St, New Orleans, LA 70117",4.7,1116.0,http://yousneakypickle.com/,https://www.facebook.com/yousneakypickle/,https://www.instagram.com/yousneakypickle/?hl=en,Owner,New Orleans
The Daily Beet,info@thedailybeetnola.com,(504) 605-4413,Health food restaurant,"1000 Girod St, New Orleans, LA 70113",4.8,910.0,http://www.thedailybeetnola.com/,https://www.facebook.com/thedailybeetnola,https://www.instagram.com/thedailybeet/,Owner,New Orleans
The Company Burger,info@thecompanyburger.com,(504) 267-0320,Hamburger restaurant,"4600 Freret St, New Orleans, LA 70115",4.4,1703.0,http://www.thecompanyburger.com/,https://www.facebook.com/THE.COMPANY.BURGER,https://www.instagram.com/companyburger/,Owner,New Orleans
Cajun Seafood,downtown@cajunseafoodnola.com,(504) 821-4722,Seafood restaurant,"2730 S Broad Ave, New Orleans, LA 70125",4.4,1702.0,http://cajunseafoodnola.com/main/inside.php?page=locations,,,Owner,New Orleans
Lula Restaurant Distillery,info@lulanola.com,+1 504-267-7624,Restaurant,"1532 St Charles Ave, New Orleans, LA 70130, United States",4.4,1693.0,https://www.lulanola.com/,http://www.facebook.com/lularestaurantdistillery,https://www.instagram.com/lularestaurantdistillery,Owner,New Orleans
Cafe Amelie,info@cafeamelie.com,(504) 412-8065,Restaurant,"900 Royal St, New Orleans, LA 70116",4.4,1683.0,http://www.cafeamelie.com/,https://www.facebook.com/CafeAmelieNOLA/,https://www.instagram.com/cafeamelie/,Owner,New Orleans
Beachbum Berry's Latitude 29,info@latitude29nola.com,(504) 609-3811,Hawaiian restaurant,"321 N Peters St, New Orleans, LA 70130",4.6,1282.0,http://latitude29nola.com/,https://www.facebook.com/beachbumberryslatitude29,https://www.instagram.com/latitude29nola/,Owner,New Orleans
Frankie & Johnny's,info@frankieandjohnnys.net,(504) 243-1234,Seafood restaurant,"321 Arabella St New, New Orleans, LA 70115",4.4,1676.0,https://www.frankieandjohnnys.com/,,http://instagram.com/squarespace,Owner,New Orleans
Vincent's Italian Cuisine,vcatal1@gmail.com,(504) 866-9313,Italian restaurant,"7839 St Charles Ave, New Orleans, LA 70118",4.6,1275.0,http://www.vincentsitaliancuisine.com/,,https://www.instagram.com/vincentsitaliancuisine,Owner,New Orleans
Maypop,info@maypopnola.com,+1 504-518-6345,Contemporary Louisiana restaurant,"611 O'Keefe Ave, New Orleans, LA 70113, United States",4.6,1272.0,http://maypopnola.com/,,,Owner,New Orleans
Heard Dat Kitchen,hdatkitchen@gmail.com,(504) 510-4248,Southern restaurant (US),"2520 Felicity St, New Orleans, LA 70113",4.7,1061.0,http://www.hearddatkitchen.com/,,https://www.instagram.com/_hearddat_/,Owner,New Orleans
B Sweet Bistro & Bakery,info@bsweetorelse.com,(504) 224-3906,Restaurant,"704 N Rampart St, New Orleans, LA 70116",4.8,853.0,https://www.bsweetorelse.com/,,https://instagram.com/b_sweeetscakes?utm_medium=copy_linkp,Owner,New Orleans
Barracuda Taco Stand,bsl@eatbarracuda.com,(504) 766-7268,Taco restaurant,"446 Pelican Ave, New Orleans, LA 70114",4.8,840.0,https://www.eatbarracuda.com/?y_source=1_MTAwNDcxMjIyNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.facebook.com/eatbarracuda,https://www.instagram.com/eatbarracuda/,Owner,New Orleans
Fiery Crab Seafood Restaurant And Bar,management@fierycrab.com,(504) 766-0089,Seafood restaurant,"925 Common St, New Orleans, LA 70112",4.2,2028.0,http://www.fierycrab.com/,https://www.facebook.com/fierycrabfoodtruck,https://www.instagram.com/thefierycrab,Owner,New Orleans
1000 Figs,hello@1000figs.com,(504) 301-0848,Mediterranean restaurant,"3141 Ponce De Leon St STE 1, New Orleans, LA 70119",4.7,1023.0,http://www.1000figs.com/,https://www.facebook.com/1000-Figs-1635834519988877/,http://instagram.com/1000figs,Owner,New Orleans
Felipe's Mexican Taqueria,operations@felipestaqueria.com,(504) 309-2776,Mexican restaurant,"6215 S Miro St, New Orleans, LA 70125",4.5,1416.0,https://www.felipestaqueria.com/locations/louisiana/uptown-new-orleans/,https://www.facebook.com/Felipesnola/,https://www.instagram.com/felipestaqueria,Owner,New Orleans
K-Paul's Louisiana Kitchen,dsartor@kpauls.com,+1 504-596-2530,Cajun restaurant,"416 Chartres St, New Orleans, LA 70130, United States",4.6,1209.0,http://www.kpauls.com/,https://www.facebook.com/kpaulslouisianakitchen,https://instagram.com/kpaulslouisianakitchen,Owner,New Orleans
Broussard's Restaurant & Courtyard,smudawa@broussards.com,(504) 581-3866,Restaurant,"819 Conti St, New Orleans, LA 70112",4.3,1804.0,https://broussards.com/,,,Owner,New Orleans
Brigtsen's Restaurant,marko.starman@brigtsens.com,(504) 861-7610,Contemporary Louisiana restaurant,"723 Dante St, New Orleans, LA 70118",4.8,799.0,http://www.brigtsens.com/,https://www.facebook.com/740492225977844,https://www.instagram.com/frankbrigtsen,Owner,New Orleans
G's Pizza,gspizzanola@gmail.com,(504) 483-6464,Pizza restaurant,"4840 Bienville St, New Orleans, LA 70119",4.5,1392.0,http://gspizzanola.com/,,https://www.instagram.com/gspizza,Owner,New Orleans
Blaze Pizza,info@blazepizza.com,+1 504-603-3085,Pizza restaurant,"5001 Freret St, New Orleans, LA 70115, United States",4.5,1391.0,https://locations.blazepizza.com/la/new-orleans/5001-freret-st?utm_source=gmb&utm_medium=yext,https://www.facebook.com/BlazePizza/,https://www.instagram.com/blazepizza,Owner,New Orleans
Arnaud's New Orleans,cpavlick@deveney.com,(504) 523-5433,Fine dining restaurant,"813 Bienville St, New Orleans, LA 70112",4.4,1581.0,http://www.arnaudsrestaurant.com/,https://www.facebook.com/arnauds.restaurant/,https://www.instagram.com/arnaudsnola/,Owner,New Orleans
Barracuda Taco Stand,bsl@eatbarracuda.com,(504) 266-2961,Mexican restaurant,"3984 Tchoupitoulas St, New Orleans, LA 70115",4.7,956.0,https://www.eatbarracuda.com/?y_source=1_MTAwNDY0MzgyNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.facebook.com/eatbarracuda,https://www.instagram.com/eatbarracuda/,Owner,New Orleans
Addis Nola,addisnola@gmail.com,(504) 218-5321,Ethiopian restaurant,"2514 Bayou Rd, New Orleans, LA 70119",4.7,955.0,https://www.addisnola.com/,https://www.facebook.com/addisnola2019,https://www.instagram.com/addisnola,Owner,New Orleans
Breads On Oak,info@breadsonoak.com,(504) 324-8271,Restaurant,"8640 Oak St Suite A, New Orleans, LA 70118",4.7,954.0,http://www.breadsonoak.com/,,,Owner,New Orleans
Sofia,sofiaserves@sofianola.com,(504) 322-3216,Italian restaurant,"516 Julia St, New Orleans, LA 70130",4.6,1144.0,https://www.sofianola.com/,,,Owner,New Orleans
Galliano Restaurant,gallrest@gmail.com,(504) 218-5753,Southern restaurant (US),"200 Julia St, New Orleans, LA 70130",4.5,1324.0,http://www.gallianorestaurant.com/,https://www.facebook.com/Gallianorestaurant,https://www.instagram.com/gallianorestaurant/,Owner,New Orleans
Magazine Pizza,eat@magazinepizza.com,(504) 568-0211,Pizza restaurant,"1068 Magazine St, New Orleans, LA 70130",4.3,1722.0,http://magazinepizzanola.com/,https://www.facebook.com/181017361970627,https://www.instagram.com/magazinepizza,Owner,New Orleans
Meals From the Heart Cafe,jayd@mealsfromtheheartcafe.com,(504) 525-1953,American restaurant,"1100 N Peters St #13, New Orleans, LA 70116",4.5,1318.0,https://mealsfromtheheartcafe.com/,https://facebook.com/MealsFromTheHeartCafe/,https://instagram.com/mealsfromtheheartcafellc/,Owner,New Orleans
Pascal's Manale by Dickie Brennan & Co.,carmenpro23@gmail.com,(504) 895-4877,Italian restaurant,"1838 Napoleon Ave, New Orleans, LA 70115",4.4,1516.0,https://www.pascalsmanalerestaurant.com/,https://www.facebook.com/PascalsManaleRestaurant,https://www.instagram.com/pascals.manale/,Owner,New Orleans
SukhoThai,john@bluelightmarketingroup.com,(504) 948-9309,Thai restaurant,"2200 Royal St, New Orleans, LA 70117",4.5,1303.0,http://www.sukhothai-nola.com/,,,Owner,New Orleans
Dian Xin,bamboohouse620@gmail.com,(504) 266-2828,Dim sum restaurant,"1218 Decatur St, New Orleans, LA 70116",4.6,1088.0,http://www.dianxinnola.com/,,,Owner,New Orleans
Krystal,shavenmfsf02@gmail.com,(504) 523-4030,Fast food restaurant,"116 Bourbon St, New Orleans, LA 70130",3.8,2686.0,https://locations.krystal.com/la/new-orleans/116-bourbon-street,,,Owner,New Orleans
Ralph's on the Park,simone@simonesez.com,(504) 488-1000,Restaurant,"900 City Park Ave, New Orleans, LA 70119",4.5,1283.0,http://www.ralphsonthepark.com/,https://www.facebook.com/RalphsonthePark/,https://www.instagram.com/ralphsonthepark/,Owner,New Orleans
B Spot,info@bspotnola.com,(504) 354-1447,Restaurant,"3150 Calhoun St, New Orleans, LA 70125",4.7,879.0,http://bspotnola.com/,https://www.facebook.com/114122884906562,https://www.instagram.com/bspotnola,Owner,New Orleans
Bratz Y'all! Bistro • Bakery • Biergarten,bratzyall@gmail.com,(504) 301-3222,German restaurant,"617-B Piety, New Orleans, LA 70117",4.7,873.0,http://www.bratzyall.com/,https://www.facebook.com/470543562969537,https://www.instagram.com/bratzyall,Owner,New Orleans
Cane and Table,fredo@curenola.com,(504) 581-1112,Cuban restaurant,"1113 Decatur St, New Orleans, LA 70116",4.6,1071.0,http://www.caneandtablenola.com/,https://www.facebook.com/caneandtable/,https://www.instagram.com/caneandtable,Owner,New Orleans
LUFU NOLA,lufu.nola@yahoo.com,(504) 354-1104,Indian restaurant,"301 St Charles Ave, New Orleans, LA 70130",4.7,865.0,https://lufunola.com/,https://www.facebook.com/101471062150283,https://www.instagram.com/Lufu.nola,Owner,New Orleans
Drip Affogato Bar NOLA,you@gmail.com,(504) 309-3291,Dessert restaurant,"336 Camp St Suite 100, New Orleans, LA 70130",4.6,1063.0,http://www.dripaffogato.com/,https://www.facebook.com/dripaffogatobar/,https://www.instagram.com/krewebrand/,Owner,New Orleans
Evangeline,evangeline@evangelineneworleans.com,+1 504-373-4852,Cajun restaurant,"329 Decatur St, New Orleans, LA 70130, United States",4.4,1457.0,http://evangelineneworleans.com/,,,Owner,New Orleans
Crescent City Pizza Works,camille.collins@creolecuisine.com,(504) 586-2070,Pizza restaurant,"407 Bourbon St, New Orleans, LA 70130",4.2,1836.0,https://crescentcitypizza.com/,,,Owner,New Orleans
Vieux Carre Pizza,ash@vieuxcarrepizza.com,+1 504-529-1999,Pizza restaurant,"733 St Louis St, New Orleans, LA 70130, United States",4.4,1428.0,http://www.vieuxcarrepizza.com/,,https://www.instagram.com/vieuxcarrepizza,Owner,New Orleans
Molly's Rise and Shine,kate@turkeyandthewolf.com,(504) 302-1896,Restaurant,"2368 Magazine St, New Orleans, LA 70130",4.6,1007.0,https://mollysriseandshine.com/,,http://instagram.com/mollysriseandshine,Owner,New Orleans
Desi Vega's Steakhouse,dvs@desivegasteaks.com,+1 504-523-7600,Seafood restaurant,"628 St Charles Ave, New Orleans, LA 70130, United States",4.6,992.0,http://www.desivegasteaks.com/,https://www.facebook.com/DesiVegaSteaks,https://www.instagram.com/desivegasteaks,Owner,New Orleans
Fatma's Cozy Corner,aydfatma@gmail.com,(504) 266-2791,Breakfast restaurant,"1532 Ursulines Ave, New Orleans, LA 70116",4.8,591.0,https://www.fatmascozycornernola.com/,,,Owner,New Orleans
The Daily Beet,info@thedailybeetnola.com,(504) 766-0377,Health food restaurant,"3300 Magazine St, New Orleans, LA 70115",4.8,580.0,https://www.thedailybeetnola.com/,https://www.facebook.com/thedailybeetnola,https://www.instagram.com/thedailybeet/,Owner,New Orleans
