restaurant_name,email,phone,cuisine_type,address,google_rating,review_count,website,facebook,instagram,first_name,city
Barracuda Taco Stand,bsl@eatbarracuda.com,(504) 766-7268,Taco restaurant,"446 Pelican Ave, New Orleans, LA 70114",4.8,840.0,https://www.eatbarracuda.com/?y_source=1_MTAwNDcxMjIyNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.facebook.com/eatbarracuda,https://www.instagram.com/eatbarracuda/,Owner,New Orleans
1000 Figs,hello@1000figs.com,(504) 301-0848,Mediterranean restaurant,"3141 Ponce De Leon St STE 1, New Orleans, LA 70119",4.7,1023.0,http://www.1000figs.com/,https://www.facebook.com/1000-Figs-1635834519988877/,http://instagram.com/1000figs,Owner,New Orleans
Felipe's Mexican Taqueria,operations@felipestaqueria.com,(504) 309-2776,Mexican restaurant,"6215 S Miro St, New Orleans, LA 70125",4.5,1416.0,https://www.felipestaqueria.com/locations/louisiana/uptown-new-orleans/,https://www.facebook.com/Felipesnola/,https://www.instagram.com/felipestaqueria,Owner,New Orleans
K-Paul's Louisiana Kitchen,dsartor@kpauls.com,+1 504-596-2530,Cajun restaurant,"416 Chartres St, New Orleans, LA 70130, United States",4.6,1209.0,http://www.kpauls.com/,https://www.facebook.com/kpaulslouisianakitchen,https://instagram.com/kpaulslouisianakitchen,Owner,New Orleans
Brigtsen's Restaurant,marko.starman@brigtsens.com,(504) 861-7610,Contemporary Louisiana restaurant,"723 Dante St, New Orleans, LA 70118",4.8,799.0,http://www.brigtsens.com/,https://www.facebook.com/740492225977844,https://www.instagram.com/frankbrigtsen,Owner,New Orleans
G's Pizza,gspizzanola@gmail.com,(504) 483-6464,Pizza restaurant,"4840 Bienville St, New Orleans, LA 70119",4.5,1392.0,http://gspizzanola.com/,,https://www.instagram.com/gspizza,Owner,New Orleans
Blaze Pizza,info@blazepizza.com,+1 504-603-3085,Pizza restaurant,"5001 Freret St, New Orleans, LA 70115, United States",4.5,1391.0,https://locations.blazepizza.com/la/new-orleans/5001-freret-st?utm_source=gmb&utm_medium=yext,https://www.facebook.com/BlazePizza/,https://www.instagram.com/blazepizza,Owner,New Orleans
Barracuda Taco Stand,bsl@eatbarracuda.com,(504) 266-2961,Mexican restaurant,"3984 Tchoupitoulas St, New Orleans, LA 70115",4.7,956.0,https://www.eatbarracuda.com/?y_source=1_MTAwNDY0MzgyNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.facebook.com/eatbarracuda,https://www.instagram.com/eatbarracuda/,Owner,New Orleans
Addis Nola,addisnola@gmail.com,(504) 218-5321,Ethiopian restaurant,"2514 Bayou Rd, New Orleans, LA 70119",4.7,955.0,https://www.addisnola.com/,https://www.facebook.com/addisnola2019,https://www.instagram.com/addisnola,Owner,New Orleans
Breads On Oak,info@breadsonoak.com,(504) 324-8271,Restaurant,"8640 Oak St Suite A, New Orleans, LA 70118",4.7,954.0,http://www.breadsonoak.com/,,,Owner,New Orleans
Sofia,sofiaserves@sofianola.com,(504) 322-3216,Italian restaurant,"516 Julia St, New Orleans, LA 70130",4.6,1144.0,https://www.sofianola.com/,,,Owner,New Orleans
Galliano Restaurant,gallrest@gmail.com,(504) 218-5753,Southern restaurant (US),"200 Julia St, New Orleans, LA 70130",4.5,1324.0,http://www.gallianorestaurant.com/,https://www.facebook.com/Gallianorestaurant,https://www.instagram.com/gallianorestaurant/,Owner,New Orleans
Meals From the Heart Cafe,jayd@mealsfromtheheartcafe.com,(504) 525-1953,American restaurant,"1100 N Peters St #13, New Orleans, LA 70116",4.5,1318.0,https://mealsfromtheheartcafe.com/,https://facebook.com/MealsFromTheHeartCafe/,https://instagram.com/mealsfromtheheartcafellc/,Owner,New Orleans
SukhoThai,john@bluelightmarketingroup.com,(504) 948-9309,Thai restaurant,"2200 Royal St, New Orleans, LA 70117",4.5,1303.0,http://www.sukhothai-nola.com/,,,Owner,New Orleans
Dian Xin,bamboohouse620@gmail.com,(504) 266-2828,Dim sum restaurant,"1218 Decatur St, New Orleans, LA 70116",4.6,1088.0,http://www.dianxinnola.com/,,,Owner,New Orleans
Ralph's on the Park,simone@simonesez.com,(504) 488-1000,Restaurant,"900 City Park Ave, New Orleans, LA 70119",4.5,1283.0,http://www.ralphsonthepark.com/,https://www.facebook.com/RalphsonthePark/,https://www.instagram.com/ralphsonthepark/,Owner,New Orleans
B Spot,info@bspotnola.com,(504) 354-1447,Restaurant,"3150 Calhoun St, New Orleans, LA 70125",4.7,879.0,http://bspotnola.com/,https://www.facebook.com/114122884906562,https://www.instagram.com/bspotnola,Owner,New Orleans
Bratz Y'all! Bistro • Bakery • Biergarten,bratzyall@gmail.com,(504) 301-3222,German restaurant,"617-B Piety, New Orleans, LA 70117",4.7,873.0,http://www.bratzyall.com/,https://www.facebook.com/470543562969537,https://www.instagram.com/bratzyall,Owner,New Orleans
Cane and Table,fredo@curenola.com,(504) 581-1112,Cuban restaurant,"1113 Decatur St, New Orleans, LA 70116",4.6,1071.0,http://www.caneandtablenola.com/,https://www.facebook.com/caneandtable/,https://www.instagram.com/caneandtable,Owner,New Orleans
LUFU NOLA,lufu.nola@yahoo.com,(504) 354-1104,Indian restaurant,"301 St Charles Ave, New Orleans, LA 70130",4.7,865.0,https://lufunola.com/,https://www.facebook.com/101471062150283,https://www.instagram.com/Lufu.nola,Owner,New Orleans
Drip Affogato Bar NOLA,you@gmail.com,(504) 309-3291,Dessert restaurant,"336 Camp St Suite 100, New Orleans, LA 70130",4.6,1063.0,http://www.dripaffogato.com/,https://www.facebook.com/dripaffogatobar/,https://www.instagram.com/krewebrand/,Owner,New Orleans
Molly's Rise and Shine,kate@turkeyandthewolf.com,(504) 302-1896,Restaurant,"2368 Magazine St, New Orleans, LA 70130",4.6,1007.0,https://mollysriseandshine.com/,,http://instagram.com/mollysriseandshine,Owner,New Orleans
Desi Vega's Steakhouse,dvs@desivegasteaks.com,+1 504-523-7600,Seafood restaurant,"628 St Charles Ave, New Orleans, LA 70130, United States",4.6,992.0,http://www.desivegasteaks.com/,https://www.facebook.com/DesiVegaSteaks,https://www.instagram.com/desivegasteaks,Owner,New Orleans
Fatma's Cozy Corner,aydfatma@gmail.com,(504) 266-2791,Breakfast restaurant,"1532 Ursulines Ave, New Orleans, LA 70116",4.8,591.0,https://www.fatmascozycornernola.com/,,,Owner,New Orleans
The Daily Beet,info@thedailybeetnola.com,(504) 766-0377,Health food restaurant,"3300 Magazine St, New Orleans, LA 70115",4.8,580.0,https://www.thedailybeetnola.com/,https://www.facebook.com/thedailybeetnola,https://www.instagram.com/thedailybeet/,Owner,New Orleans
Pomelo | Thai Boutique Restaurant,aom@pomelonola.com,(504) 442-9570,Thai restaurant,"4113 Magazine St, New Orleans, LA 70115",4.8,571.0,https://pomelonola.com/,https://www.facebook.com/106789321726097,https://www.instagram.com/pomelonola,Owner,New Orleans
Horn's Eatery,info@hornsnola.com,+1 504-609-3745,Breakfast restaurant,"2440 Chartres St, New Orleans, LA 70117, United States",4.5,1157.0,http://hornsnola.com/,https://www.facebook.com/232270957537915,,Owner,New Orleans
The Original Fiorellas' Cafe,fiorellascafe5325@gmail.com,(504) 309-0352,Southern restaurant (US),"5325 Franklin Ave, New Orleans, LA 70122",4.6,951.0,http://originalfiorellas.com/,https://www.facebook.com/theoriginalfiorellas/,https://www.instagram.com/theoriginalfiorellascaf/,Owner,New Orleans
Coquette,info@coquettenola.com,(504) 265-0421,New American restaurant,"2800 Magazine St, New Orleans, LA 70115",4.6,949.0,http://www.coquettenola.com/,https://www.facebook.com/Coquette-New-Orleans-115674048459981/,https://www.instagram.com/coquette_nola/,Owner,New Orleans
Royal Sushi & Bar,royalsushinola@gmail.com,(504) 827-1900,Sushi restaurant,"1913 Royal St, New Orleans, LA 70116",4.6,948.0,http://www.royalsushinola.com/,https://www.facebook.com/361783577502006,https://www.instagram.com/royalsushinola,Owner,New Orleans
Cafe Degas,lhella@cafedegas.com,(504) 945-5635,French restaurant,"3127 Esplanade Ave, New Orleans, LA 70119",4.5,1141.0,http://www.cafedegas.com/,https://www.facebook.com/cafedegasneworleans/,https://www.instagram.com/cafedegas/,Owner,New Orleans
Zee's Pizzeria,zeespizzeria@gmail.com,(504) 766-6056,Pizza restaurant,"3914 Baronne St, New Orleans, LA 70115",4.8,533.0,http://zeespizzeria.com/,,https://www.instagram.com/zeespizzeria/,Owner,New Orleans
Clancy's Restaurant,info@clancysneworleans.com,(504) 895-1111,Creole restaurant,"6100 Annunciation St, New Orleans, LA 70118",4.7,731.0,https://www.clancysneworleans.com/,,,Owner,New Orleans
Riccobono's Panola Street Cafe,panolastreetcafe@gmail.com,(504) 314-1810,Restaurant,"7801 Panola St, New Orleans, LA 70118",4.6,921.0,http://panolastreetcafe.com/,https://www.facebook.com/panolastreetcafenola,https://www.instagram.com/panolastreetcafe_nola/,Owner,New Orleans
Pizza Luna,thepizzaluna@gmail.com,(504) 218-8656,Pizza restaurant,"407 Baronne St, New Orleans, LA 70112",4.6,876.0,https://thepizzaluna.com/,,,Owner,New Orleans
Bayona,krosinski@bayona.com,(504) 525-4455,Fine dining restaurant,"430 Dauphine St, New Orleans, LA 70112",4.5,1074.0,http://www.bayona.com/,https://www.facebook.com/BayonaNOLA,https://www.instagram.com/bayonanola/,Owner,New Orleans
Thaihey NOLA,thaihey.thaifood@gmail.com,(504) 354-8646,Thai restaurant,"308 Decatur St, New Orleans, LA 70130",4.6,873.0,http://www.thaiheynola.com/,https://www.facebook.com/thaiheynola/ ,https://www.instagram.com/thaiheynola/,Owner,New Orleans
I-tal Garden,italgardennola@gmail.com,(504) 515-7321,Vegan restaurant,"810 N Claiborne Ave, New Orleans, LA 70116",4.7,665.0,https://www.italgardennola.com/,,https://www.instagram.com/italgardennola,Owner,New Orleans
Saba,hello@eatwithsaba.com,+1 504-324-7770,Middle Eastern restaurant,"5757 Magazine St, New Orleans, LA 70115, United States",4.5,1060.0,https://eatwithsaba.com/?utm_source=google_business_profile&utm_medium=gbp_view_website&utm_campaign=google_business_profile,http://facebook.com/eatwithsaba/,http://instagram.com/eatwithsaba,Owner,New Orleans
Orleans Grapevine Wine Bar and Bistro,cgiselle@orleansgrapevine.com,(504) 523-1930,Fine dining restaurant,"720 Orleans St The, New Orleans, LA 70116",4.6,856.0,http://www.orleansgrapevine.com/,,,Owner,New Orleans
Bésame,besame.nola@gmail.com,(504) 308-0880,Latin American restaurant,"110 S Rampart St, New Orleans, LA 70112",4.7,648.0,http://www.besame-nola.com/,https://www.facebook.com/besamenola/,https://www.instagram.com/besame_nola,Owner,New Orleans
Jack Rose,jackrose@qedhg.com,(504) 608-7112,American restaurant,"2031 St Charles Ave FL 1, New Orleans, LA 70130",4.6,846.0,https://www.jackroserestaurant.com/,http://www.facebook.com/JackRoseNola,http://instagram.com/jackrosenola,Owner,New Orleans
Rosedale Restaurant,rosedale801@gmail.com,(504) 309-9595,Restaurant,"801 Rosedale Dr, New Orleans, LA 70124",4.7,644.0,https://rosedalerestaurant.com/,https://www.facebook.com/175943139480788,,Owner,New Orleans
Pat O'Brien's Courtyard Restaurant,shelly@patobriens.com,+1 504-588-2744,Restaurant,"624 Bourbon St, New Orleans, LA 70130, United States",4.5,1033.0,http://patobriens.com/,https://www.facebook.com/patobriens/,https://www.instagram.com/patobriens/,Owner,New Orleans
The Pelican Club,rhughes@pelicanclub.com,(504) 523-1504,Creole restaurant,"312 Exchange Pl, New Orleans, LA 70130",4.5,1023.0,http://www.pelicanclub.com/,https://www.facebook.com/pelicanclubnola/,https://www.instagram.com/explore/locations/5152390/the-pelican-club-restaurant-and-bar/,Owner,New Orleans
N7,contact@n7nola.com,,French restaurant,"1117 Montegut St, New Orleans, LA 70117",4.5,1013.0,http://www.n7nola.com/,https://www.facebook.com/n7nola/,https://www.instagram.com/n7kyoto,Owner,New Orleans
Arabella Casa Di Pasta,arabellacasadipasta@gmail.com,(504) 571-5540,Italian restaurant,"2258 St Claude Ave, New Orleans, LA 70117",4.7,613.0,http://www.arabellanola.com/,https://www.facebook.com/Arabellacasadipasta/,https://www.instagram.com/arabellacasadipasta/,Owner,New Orleans
Bub's NOLA,bubsburgs@gmail.com,(504) 581-8054,Hamburger restaurant,"4413 Banks St, New Orleans, LA 70119",4.7,608.0,https://www.bubsnola.com/,,,Owner,New Orleans
Manolito,info@manolitonola.com,(504) 603-2740,Restaurant,"508 Dumaine St, New Orleans, LA 70116",4.7,598.0,http://www.manolitonola.com/,,http://instagram.com/MANOLITONOLA,Owner,New Orleans
Restaurant Rebirth,rebirthno@gmail.com,(504) 522-6863,Cajun restaurant,"857 Fulton St, New Orleans, LA 70130",4.6,798.0,https://www.restaurantrebirth.com/,https://www.facebook.com/restaurantrebirth,https://www.instagram.com/restaurantrebirth/,Owner,New Orleans
St James Cheese Company,info@stjamescheese.com,(504) 899-4737,Restaurant,"5004 Prytania St, New Orleans, LA 70115",4.7,586.0,http://www.stjamescheese.com/,http://www.facebook.com/pages/St-James-Cheese-Company/126481867364326,http://instagram.com/stjamescheese,Owner,New Orleans
Gianna Restaurant,lizbodet@gmail.com,(504) 399-0816,Italian restaurant,"700 Magazine St #101, New Orleans, LA 70130",4.5,966.0,http://giannarestaurant.com/,https://www.facebook.com/giannarestaurant,https://www.instagram.com/giannarestaurant,Owner,New Orleans
"Theo's Neighborhood Pizza, Mid-City",gdietz@theospizza.com,(504) 302-1133,Pizza restaurant,"4024 Canal St, New Orleans, LA 70119",4.6,759.0,http://www.theospizza.com/,https://www.facebook.com/TheosPizza/?ref=bookmarks,http://instagram.com/theospizzanola,Owner,New Orleans
PIZZA domenica,press@pizzadomenica.com,(504) 301-4978,Pizza restaurant,"4933 Magazine St, New Orleans, LA 70115",4.5,953.0,http://www.pizzadomenica.com/,https://www.facebook.com/pizzadomenica/,https://www.instagram.com/pizzadomenica/,Owner,New Orleans
Olive Branch Cafe,rusty@olivebranchcafe.com,(504) 393-1107,Italian restaurant,"5145 General De Gaulle Dr, New Orleans, LA 70131",4.6,753.0,http://www.olivebranchcafe.com/,https://www.facebook.com/theolivebranchcafe,,Owner,New Orleans
Shawarma On The Go,shawarmaonthego@gmail.com,(504) 269-6427,Halal restaurant,"3720 Magazine St, New Orleans, LA 70115",4.7,524.0,http://shawarmaonthego.com/,https://www.facebook.com/Shawarma-on-the-go-665516136937405/,,Owner,New Orleans
Gyu-Kaku Japanese BBQ,karsten@gyu-kaku.com,(504) 507-8800,Japanese restaurant,"400 Lafayette St #101, New Orleans, LA 70130",4.5,923.0,http://gyu-kaku.com/new-orleans,https://www.facebook.com/gyukakujbbq,https://www.instagram.com/gyukakujbbq/,Owner,New Orleans
COCO KOREA BBQ,tikitopscoffee@gmail.com,(504) 821-5006,Korean barbecue restaurant,"2240 Magazine St #103, New Orleans, LA 70130",4.5,921.0,https://order.tbdine.com/pickup/54769,,,Owner,New Orleans
Cafe Fleur de Lis- 129 Camp st.,manager@cafefleurdelis.com,(504) 354-8485,Breakfast restaurant,"129 Camp St, New Orleans, LA 70130",4.5,899.0,http://www.cafefleurdelis.com/,,,Owner,New Orleans
avenue cafe,hello@avenuecafenola.com,(504) 301-2097,Breakfast restaurant,"1907 St Charles Ave, New Orleans, LA 70130",4.6,689.0,https://www.avenuecafenola.com/,https://www.facebook.com/AvenueCafeUptown/?fref=ts,https://www.instagram.com/avenue.cafe.nola/,Owner,New Orleans
Up&Adam Eatz,christopher@getupandadam.com,(504) 708-7237,Restaurant,"3903 Canal St, New Orleans, LA 70119",4.6,676.0,http://www.getupandadam.com/,https://www.facebook.com/107014421206320,https://www.instagram.com/get.upandadam,Owner,New Orleans
Espíritu,espiritunola@gmail.com,(504) 267-4975,Mexican restaurant,"520 Capdeville St, New Orleans, LA 70130",4.6,636.0,http://espiritunola.com/,https://www.facebook.com/1819488644831568,https://www.instagram.com/espiritunola,Owner,New Orleans
Nomiya,info@nomiyaramen.com,(504) 909-5796,Ramen restaurant,"4518 Magazine St, New Orleans, LA 70115",4.6,633.0,https://www.nomiyaramen.com/,https://www.facebook.com/nomiyaramen,https://www.instagram.com/nomiyaramen/,Owner,New Orleans
Louisiana Pizza Kitchen,lpkuptown@att.net,(504) 866-5900,Pizza restaurant,"615 S Carrollton Ave, New Orleans, LA 70118",4.5,827.0,http://www.louisianapizzakitchenuptown.com/,https://www.facebook.com/Louisiana-Pizza-Kitchen-Uptown-LPK-Uptown-167997783221608/,,Owner,New Orleans
Crack'D Brunch,uptown@crackdbrunch.com,(504) 381-4678,Restaurant,"1901 Sophie Wright Pl, New Orleans, LA 70130",4.6,619.0,http://crackdbrunch.com/,https://www.facebook.com/202060516331837,https://www.instagram.com/crackdbrunch,Owner,New Orleans
Zhang Bistro,zhangbistro@gmail.com,(504) 826-8888,Chinese restaurant,"1141 Decatur St, New Orleans, LA 70116",4.6,593.0,http://zhangbistronola.com/,https://www.facebook.com/108554781312020,https://www.instagram.com/zhangbistro,Owner,New Orleans
Wakin' Bakin',info@wakinbakin.com,(504) 233-3877,Brunch restaurant,"900 Dumaine St, New Orleans, LA 70116",4.6,579.0,http://www.wakinbakin.com/,https://www.facebook.com/WakinBakinNOLA/,https://www.instagram.com/wakinbakin/,Owner,New Orleans
Cafe Sbisa,admin@cafesbisanola.com,(504) 522-5565,Seafood restaurant,"1011 Decatur St, New Orleans, LA 70116",4.5,779.0,http://www.cafesbisanola.com/,https://www.facebook.com/1236061929753738,https://www.instagram.com/sbisanola,Owner,New Orleans
BABs,info@babs-nola.com,+1 504-605-3827,American restaurant,"2900 Chartres St, New Orleans, LA 70117, United States",4.6,553.0,https://www.babs-nola.com/,https://www.facebook.com/bywateramericanbistro/,https://instagram.com/babs_nola,Owner,New Orleans
Hot N Cajun Boil House,management@hotncajun.com,(504) 266-2848,Seafood restaurant,"901 Iberville St, New Orleans, LA 70112",4.6,548.0,https://www.hotncajunboilhouse.com/,https://www.facebook.com/hotncajunboilhouse/,https://www.instagram.com/hotncajunboilhouse?igsh=bTc3bDA4cnF6cHdh,Owner,New Orleans
DISTRICT Diner • All Day Delicious,stephen@turnchange.com,(504) 493-7200,Breakfast restaurant,"611 O'Keefe Ave C7, New Orleans, LA 70113",4.6,524.0,https://www.districtdonuts.com/district-all-day/,https://www.facebook.com/districtdonuts/,https://www.instagram.com/districtdonuts/?hl=en,Owner,New Orleans
Mid City Pizza,midcitypizza@gmail.com,(504) 483-8609,Pizza restaurant,"4400 Banks St, New Orleans, LA 70119",4.5,716.0,http://www.midcitypizza.com/,,https://www.instagram.com/midcitypizza/,Owner,New Orleans
Lilette,info@liletterestaurant.com,+1 504-895-1636,French restaurant,"3637 Magazine St, New Orleans, LA 70115, United States",4.6,514.0,http://www.liletterestaurant.com/,https://www.facebook.com/LiletteRestaurant/,https://www.instagram.com/lilette_restaurant,Owner,New Orleans
DiMartino's Famous New Orleans Muffulettas,g.seymour@dimartinos.com,(504) 367-0227,Restaurant,"3900 General De Gaulle Dr, New Orleans, LA 70114",4.5,637.0,http://www.dimartinos.com/,,,Owner,New Orleans
La Carreta,jbretschger@carretarestaurant.com,(504) 304-7063,Mexican restaurant,"1814 Magazine St, New Orleans, LA 70130",4.5,625.0,http://carretarestaurant.com/magazine,https://www.facebook.com/LaCarretaNewOrleans/,https://www.instagram.com/lacarretamagazine/,Owner,New Orleans
SAFFRON NOLA,info@saffronnola.com,(504) 323-2626,Indian restaurant,"4128 Magazine St, New Orleans, LA 70115",4.5,621.0,https://www.saffronnola.com/,,,Owner,New Orleans
Apolline,jenny@apollinerestaurant.com,+1 504-894-8881,Southern restaurant (US),"4729 Magazine St, New Orleans, LA 70115, United States",4.5,608.0,http://www.apollinerestaurant.com/,http://www.facebook.com/pages/Apolline-Restaurant/173340429423888,,Owner,New Orleans
The Elysian Bar,info@ashnyc.com,+1 504-356-6769,Restaurant,"2317 Burgundy St, New Orleans, LA 70117, United States",4.5,600.0,https://ash.world/dining/the-elysian-bar/,https://www.facebook.com/ashnewyork,https://www.instagram.com/ash.world,Owner,New Orleans
Ye Olde College Inn,events@rocknbowl.com,(504) 866-3683,Restaurant,"3000 S Carrollton Ave, New Orleans, LA 70118",4.5,597.0,http://www.yeoldecollegeinn.com/,https://www.facebook.com/yeoldecollegeinn,https://www.instagram.com/yeoldecollegeinn,Owner,New Orleans
Santos Bar,santosbarnola@gmail.com,(504) 605-3533,Live music bar,"1135 Decatur St, New Orleans, LA 70116",4.5,572.0,https://www.santosbar.com/,https://www.facebook.com/santosnola/,https://www.instagram.com/santosbarnola,Owner,New Orleans
Chubbie's Fried Chicken,chubbiesfriedchicken@gmail.com,(504) 392-2377,Chicken restaurant,"4850 General Meyer Ave, New Orleans, LA 70131",4.5,572.0,http://chubbiesfamousfriedchicken.com/,https://www.facebook.com/117247218309803,https://www.instagram.com/chubbies_famous_fried_chicken,Owner,New Orleans
Rizzuto's Ristorante & Chop House,imcnulty@theadvocate.com,(504) 300-1804,Italian restaurant,"6262 Fleur De Lis Dr, New Orleans, LA 70124",4.5,547.0,http://www.rizzutosristorante.com/,https://www.facebook.com/129204220979921,https://www.instagram.com/rizzutosristorante,Owner,New Orleans
GAIA Seafood & Steakhouse,reservations@gaiasteakhouse.com,+1 337-443-7967,Restaurant,"1820 St Charles Ave #120, New Orleans, LA 70130, United States",4.5,544.0,http://www.gaiasteakhouse.com/,,https://www.instagram.com/gaiasteakhousenola/,Owner,New Orleans
Red Rooster NOLA,info@redroosternola.com,(504) 895-6786,Fast food restaurant,"corner of, 2801 1/2 Washington Avenue, Clara St, New Orleans, LA 70113",4.5,540.0,http://www.redroosternola.com/,http://facebook.com/RedRoosterNOLA,http://instagram.com/RedRoosterNOLA,Owner,New Orleans
